,Unnamed: 0,bin_serial,Latitudine,Longitudine,counts,Cluster_labels,Silhouette
0,2598,4318007846,45.51547139894928,9.204896912537038,1,11,0.48671391050023693
1,2183,4118007165,45.48954162548493,9.20110833795593,4,0,-0.4167668549728362
2,1788,4118006530,45.49139462646265,9.205084178534893,4,0,-0.501901021239752
3,3077,5018009813,45.50346260172154,9.246132765610467,4,14,0.5755027572726811
4,2747,4318008055,45.48257271131956,9.191300931599473,5,5,-0.3797628346071658
5,2959,5018009571,45.491168940355074,9.22612242585808,6,1,0.3039747056770479
6,1025,1419015690,45.50939685045845,9.267616573839176,6,8,0.9274476992157401
7,1101,3718005496,45.47742841657715,9.205091074832694,6,9,0.4769735687937691
8,1293,3718005795,45.486161095089024,9.215013481443409,8,13,0.5926601058221773
9,2749,4318008059,45.49473348865012,9.1993772328492,10,0,0.21901833012536875
10,431,219011891,45.475312509879295,9.218047556150054,10,4,0.39210170118188725
11,2498,4318007727,45.51241296095049,9.22473896206634,12,12,0.7281348255168111
12,2663,4318007951,45.51654321810607,9.205971993231287,13,11,0.5678464341934967
13,2036,4118007000,45.51476459261757,9.205109709436442,14,11,0.48844398188891175
14,2314,4318007500,45.490241983602345,9.222250678752744,14,1,-0.03766382063494848
15,1907,4118006719,45.48416745066899,9.200344110157516,18,5,0.2945599388242784
16,265,219011716,45.47790497272714,9.210802512301145,20,9,0.5575006271565237
17,2629,4318007890,45.507459000000004,9.185115,20,7,0.3449915696401883
18,1153,3718005560,45.518199107966346,9.224902702601185,24,12,0.7172558686755195
19,2239,4318007407,45.501167790263345,9.195992535146273,26,0,0.3683382540821014
20,480,519011942,45.47701082661985,9.216852982457569,27,4,0.19011867785740946
21,2882,5018009384,45.48203867282654,9.247303785142776,29,16,0.5343066485048031
22,2402,4318007608,45.48637855494542,9.218234387006873,30,13,0.63808026193798
23,1899,4118006700,45.4841672,9.1955812,31,5,0.3816012809536799
24,1822,4118006579,45.4957343614367,9.191996015860813,32,3,0.3532013847534161
25,423,219011883,45.47076241570392,9.208532695894178,34,15,0.5803141219810569
26,1729,4118006451,45.5066592,9.1975117,34,0,0.1615950406343071
27,1615,3718006279,45.46998347938077,9.21598463553903,35,4,0.12109130129162676
28,2762,4318008079,45.49228651379215,9.192962403247293,38,3,0.5225447416435084
29,94,219010953,45.51232774509928,9.24152280416456,39,14,0.4336349029243251
30,371,219011826,45.47477429999999,9.2105629,40,9,0.2845055266291805
